Outcomes Data Alltime User ID,Outcomes Data Alltime Intake response date Date
417241,2021-05-17
419390,2021-05-17
413629,2021-05-17
409344,2021-05-17
412854,2021-05-17
300321,2021-05-17
377537,2021-05-17
419271,2021-05-17
413369,2021-05-17
419594,2021-05-17
419726,2021-05-17
419520,2021-05-17
414701,2021-05-17
419456,2021-05-17
417224,2021-05-17
419829,2021-05-17
366424,2021-05-17
419716,2021-05-17
365157,2021-05-17
420006,2021-05-17
376416,2021-05-17
419350,2021-05-17
415344,2021-05-17
415826,2021-05-17
306779,2021-05-17
415069,2021-05-17
397299,2021-05-17
419472,2021-05-17
419718,2021-05-17
416210,2021-05-17
299552,2021-05-17
412994,2021-05-17
335356,2021-05-17
419043,2021-05-17
417358,2021-05-17
419866,2021-05-17
414131,2021-05-17
416457,2021-05-17
419994,2021-05-17
279368,2021-05-17
418417,2021-05-17
417238,2021-05-17
406954,2021-05-17
419667,2021-05-17
292603,2021-05-17
305625,2021-05-17
388226,2021-05-17
418406,2021-05-17
418560,2021-05-17
410090,2021-05-17
412544,2021-05-17
419488,2021-05-17
419752,2021-05-17
419517,2021-05-17
412656,2021-05-17
413115,2021-05-17
419465,2021-05-17
418896,2021-05-17
419469,2021-05-17
419925,2021-05-17
393511,2021-05-17
416428,2021-05-17
415715,2021-05-17
419617,2021-05-17
419235,2021-05-17
418328,2021-05-17
419900,2021-05-17
404916,2021-05-17
413707,2021-05-17
420048,2021-05-17
416923,2021-05-17
419142,2021-05-17
416675,2021-05-17
418572,2021-05-18
401642,2021-05-18
417931,2021-05-18
420364,2021-05-18
419590,2021-05-18
418818,2021-05-18
420484,2021-05-18
419677,2021-05-18
420275,2021-05-18
382360,2021-05-18
416843,2021-05-18
414679,2021-05-18
417736,2021-05-18
419609,2021-05-18
408994,2021-05-18
420357,2021-05-18
420267,2021-05-18
415712,2021-05-18
419291,2021-05-18
419584,2021-05-18
417935,2021-05-18
420020,2021-05-18
415491,2021-05-18
419505,2021-05-18
419493,2021-05-18
420005,2021-05-18
418524,2021-05-18
419561,2021-05-18
417844,2021-05-18
419837,2021-05-18
418453,2021-05-18
394695,2021-05-18
305995,2021-05-18
420370,2021-05-18
420571,2021-05-18
416628,2021-05-18
353673,2021-05-18
419831,2021-05-18
416712,2021-05-18
419966,2021-05-18
420003,2021-05-18
420418,2021-05-18
414808,2021-05-18
420345,2021-05-18
418842,2021-05-18
414881,2021-05-18
420448,2021-05-18
419701,2021-05-18
389747,2021-05-18
411740,2021-05-18
408716,2021-05-18
420320,2021-05-18
358894,2021-05-18
416747,2021-05-18
419985,2021-05-18
372755,2021-05-18
419916,2021-05-18
419513,2021-05-18
343755,2021-05-18
419854,2021-05-18
420029,2021-05-18
413787,2021-05-18
420238,2021-05-18
419773,2021-05-18
417577,2021-05-18
420601,2021-05-18
280018,2021-05-18
420307,2021-05-18
419823,2021-05-18
420451,2021-05-18
418666,2021-05-18
418214,2021-05-18
420295,2021-05-18
419975,2021-05-18
419912,2021-05-18
419932,2021-05-18
336058,2021-05-18
417485,2021-05-18
415291,2021-05-18
420362,2021-05-18
377862,2021-05-18
419604,2021-05-18
420109,2021-05-18
390388,2021-05-18
419717,2021-05-18
420239,2021-05-18
326402,2021-05-18
389505,2021-05-18
419948,2021-05-18
420110,2021-05-18
400976,2021-05-18
409152,2021-05-18
417298,2021-05-18
417989,2021-05-18
416837,2021-05-18
419061,2021-05-18
416689,2021-05-18
419580,2021-05-18
413808,2021-05-18
415635,2021-05-18
416660,2021-05-18
417631,2021-05-18
368791,2021-05-18
420404,2021-05-18
414245,2021-05-18
420014,2021-05-18
364220,2021-05-18
419567,2021-05-18
420225,2021-05-18
420607,2021-05-18
420377,2021-05-18
417327,2021-05-18
366190,2021-05-18
420519,2021-05-18
414234,2021-05-18
419814,2021-05-18
415619,2021-05-18
419631,2021-05-18
419065,2021-05-18
417986,2021-05-18
418998,2021-05-18
411224,2021-05-18
266078,2021-05-18
267295,2021-05-18
287410,2021-05-18
392795,2021-05-18
419855,2021-05-18
415378,2021-05-18
417133,2021-05-18
419550,2021-05-18
404554,2021-05-18
419622,2021-05-18
328859,2021-05-18
413762,2021-05-18
413318,2021-05-18
419389,2021-05-18
378432,2021-05-18
341442,2021-05-18
413422,2021-05-18
415618,2021-05-18
419853,2021-05-18
420279,2021-05-18
417058,2021-05-18
420354,2021-05-18
419776,2021-05-18
419635,2021-05-18
420552,2021-05-18
408541,2021-05-18
409764,2021-05-18
420150,2021-05-18
419059,2021-05-18
420408,2021-05-19
420168,2021-05-19
419482,2021-05-19
419982,2021-05-19
416367,2021-05-19
420507,2021-05-19
406026,2021-05-19
421507,2021-05-19
414431,2021-05-19
421341,2021-05-19
415066,2021-05-19
420815,2021-05-19
421382,2021-05-19
421442,2021-05-19
419255,2021-05-19
418885,2021-05-19
407936,2021-05-19
418288,2021-05-19
420762,2021-05-19
401213,2021-05-19
274906,2021-05-19
419798,2021-05-19
418070,2021-05-19
421281,2021-05-19
419928,2021-05-19
421531,2021-05-19
420287,2021-05-19
420246,2021-05-19
420352,2021-05-19
413877,2021-05-19
421063,2021-05-19
416133,2021-05-19
417475,2021-05-19
421371,2021-05-19
417377,2021-05-19
421293,2021-05-19
420162,2021-05-19
411872,2021-05-19
325089,2021-05-19
413129,2021-05-19
328057,2021-05-19
380283,2021-05-19
416786,2021-05-19
421387,2021-05-19
421430,2021-05-19
419967,2021-05-19
417988,2021-05-19
420715,2021-05-19
419611,2021-05-19
421074,2021-05-19
417102,2021-05-19
413832,2021-05-19
420269,2021-05-19
301607,2021-05-19
358699,2021-05-19
420263,2021-05-19
420253,2021-05-19
416668,2021-05-19
421513,2021-05-19
418016,2021-05-19
420437,2021-05-19
418290,2021-05-19
418619,2021-05-19
416935,2021-05-19
390617,2021-05-19
419913,2021-05-19
417885,2021-05-19
414739,2021-05-19
421349,2021-05-19
379100,2021-05-19
395727,2021-05-19
419526,2021-05-19
415446,2021-05-19
421529,2021-05-19
418741,2021-05-19
393825,2021-05-19
324040,2021-05-19
420456,2021-05-19
420199,2021-05-19
314968,2021-05-19
415914,2021-05-19
421161,2021-05-19
417029,2021-05-19
420425,2021-05-19
389752,2021-05-19
420452,2021-05-19
403891,2021-05-19
420388,2021-05-19
364445,2021-05-19
420248,2021-05-19
419702,2021-05-19
418456,2021-05-19
418468,2021-05-19
403845,2021-05-19
420063,2021-05-19
387148,2021-05-19
417903,2021-05-19
413917,2021-05-19
421340,2021-05-19
418579,2021-05-19
421454,2021-05-19
374142,2021-05-19
419636,2021-05-19
420025,2021-05-19
420372,2021-05-19
418407,2021-05-19
409623,2021-05-19
373017,2021-05-19
419940,2021-05-19
420644,2021-05-19
283523,2021-05-19
420148,2021-05-19
410685,2021-05-19
371862,2021-05-19
370084,2021-05-19
419771,2021-05-19
419696,2021-05-19
416755,2021-05-19
420826,2021-05-19
421187,2021-05-19
420280,2021-05-19
418688,2021-05-19
419844,2021-05-19
343523,2021-05-19
346542,2021-05-19
418023,2021-05-19
323086,2021-05-20
421481,2021-05-20
419976,2021-05-20
418005,2021-05-20
419455,2021-05-20
421841,2021-05-20
418640,2021-05-20
416818,2021-05-20
421609,2021-05-20
328160,2021-05-20
412578,2021-05-20
415427,2021-05-20
417141,2021-05-20
420026,2021-05-20
404212,2021-05-20
303877,2021-05-20
421505,2021-05-20
335652,2021-05-20
420124,2021-05-20
332901,2021-05-20
323798,2021-05-20
421830,2021-05-20
421823,2021-05-20
418894,2021-05-20
310103,2021-05-20
421990,2021-05-20
368668,2021-05-20
378845,2021-05-20
421192,2021-05-20
421202,2021-05-20
310713,2021-05-20
418336,2021-05-20
420731,2021-05-20
421525,2021-05-20
420723,2021-05-20
344561,2021-05-20
421710,2021-05-20
420375,2021-05-20
412446,2021-05-20
421657,2021-05-20
421646,2021-05-20
409316,2021-05-20
421073,2021-05-20
421064,2021-05-20
421987,2021-05-20
421914,2021-05-20
420604,2021-05-20
421655,2021-05-20
417739,2021-05-20
420065,2021-05-20
417849,2021-05-20
417216,2021-05-20
390933,2021-05-20
421709,2021-05-20
418659,2021-05-20
378547,2021-05-20
402899,2021-05-20
417782,2021-05-20
419732,2021-05-20
421037,2021-05-20
413970,2021-05-20
362080,2021-05-20
419660,2021-05-20
421121,2021-05-20
414188,2021-05-20
421733,2021-05-20
420895,2021-05-20
421413,2021-05-20
399233,2021-05-20
414181,2021-05-20
421940,2021-05-20
368212,2021-05-20
420629,2021-05-20
419091,2021-05-20
390345,2021-05-20
412714,2021-05-20
421620,2021-05-20
337098,2021-05-20
421603,2021-05-20
420271,2021-05-20
418390,2021-05-20
419360,2021-05-20
420060,2021-05-20
412760,2021-05-20
421613,2021-05-20
420281,2021-05-20
403750,2021-05-20
421178,2021-05-20
417993,2021-05-20
420981,2021-05-20
413735,2021-05-20
421003,2021-05-20
418795,2021-05-20
421793,2021-05-20
418531,2021-05-20
419999,2021-05-20
420260,2021-05-20
290259,2021-05-20
341726,2021-05-20
421881,2021-05-20
421522,2021-05-20
405642,2021-05-20
402171,2021-05-20
313034,2021-05-20
385747,2021-05-20
357059,2021-05-20
421112,2021-05-20
352542,2021-05-20
387327,2021-05-20
415570,2021-05-20
358272,2021-05-20
421114,2021-05-20
419452,2021-05-20
419926,2021-05-20
392632,2021-05-20
421730,2021-05-20
421981,2021-05-20
401138,2021-05-20
418601,2021-05-20
418843,2021-05-20
421590,2021-05-20
420861,2021-05-20
418689,2021-05-20
414300,2021-05-20
411874,2021-05-20
418618,2021-05-20
416075,2021-05-20
403098,2021-05-20
419933,2021-05-20
421925,2021-05-20
421489,2021-05-20
420756,2021-05-20
343908,2021-05-21
392408,2021-05-21
301276,2021-05-21
379435,2021-05-21
422411,2021-05-21
421811,2021-05-21
422353,2021-05-21
292698,2021-05-21
420049,2021-05-21
405658,2021-05-21
421813,2021-05-21
330608,2021-05-21
419133,2021-05-21
421891,2021-05-21
416589,2021-05-21
422267,2021-05-21
419856,2021-05-21
401612,2021-05-21
281870,2021-05-21
418409,2021-05-21
413894,2021-05-21
422364,2021-05-21
417827,2021-05-21
420231,2021-05-21
421731,2021-05-21
419231,2021-05-21
412837,2021-05-21
421219,2021-05-21
422223,2021-05-21
420185,2021-05-21
420555,2021-05-21
417565,2021-05-21
422408,2021-05-21
421257,2021-05-21
407860,2021-05-21
421997,2021-05-21
421594,2021-05-21
415435,2021-05-21
421225,2021-05-21
419265,2021-05-21
422337,2021-05-21
420424,2021-05-21
334257,2021-05-21
421466,2021-05-21
422300,2021-05-21
369315,2021-05-21
416015,2021-05-21
421992,2021-05-21
413464,2021-05-21
396916,2021-05-21
422074,2021-05-21
409883,2021-05-21
411861,2021-05-21
421404,2021-05-21
368514,2021-05-21
422012,2021-05-21
413927,2021-05-21
310297,2021-05-21
420478,2021-05-21
420142,2021-05-21
421463,2021-05-21
422400,2021-05-21
418432,2021-05-21
420709,2021-05-21
420086,2021-05-21
420237,2021-05-21
422345,2021-05-21
394354,2021-05-21
420139,2021-05-21
421977,2021-05-21
422392,2021-05-21
420542,2021-05-21
395308,2021-05-21
418814,2021-05-21
419947,2021-05-21
422330,2021-05-21
422164,2021-05-21
421619,2021-05-21
422209,2021-05-21
410094,2021-05-21
404239,2021-05-21
421864,2021-05-21
421164,2021-05-21
420770,2021-05-21
275290,2021-05-21
421749,2021-05-21
415356,2021-05-21
309282,2021-05-21
422172,2021-05-21
422130,2021-05-21
412195,2021-05-21
421975,2021-05-21
421676,2021-05-21
418229,2021-05-21
419938,2021-05-21
417374,2021-05-21
406430,2021-05-21
338855,2021-05-21
421839,2021-05-21
421487,2021-05-21
396512,2021-05-21
421874,2021-05-21
417879,2021-05-21
419725,2021-05-21
422260,2021-05-21
421295,2021-05-21
415740,2021-05-21
421991,2021-05-21
419958,2021-05-21
422445,2021-05-21
422398,2021-05-21
387378,2021-05-21
415453,2021-05-21
416408,2021-05-21
349946,2021-05-21
421633,2021-05-21
421652,2021-05-22
422500,2021-05-22
404264,2021-05-22
372410,2021-05-22
422567,2021-05-22
419703,2021-05-22
419838,2021-05-22
422558,2021-05-22
387347,2021-05-22
397789,2021-05-22
421660,2021-05-22
422138,2021-05-22
414988,2021-05-22
422056,2021-05-22
418856,2021-05-22
422171,2021-05-22
421848,2021-05-22
421908,2021-05-22
417937,2021-05-22
406212,2021-05-22
422144,2021-05-22
385325,2021-05-22
417384,2021-05-22
396443,2021-05-22
421850,2021-05-22
422640,2021-05-22
421674,2021-05-22
421773,2021-05-22
416117,2021-05-22
422331,2021-05-22
416687,2021-05-22
422550,2021-05-22
422305,2021-05-22
422683,2021-05-22
419754,2021-05-22
294919,2021-05-22
420117,2021-05-22
422533,2021-05-22
422236,2021-05-22
419644,2021-05-22
421428,2021-05-22
409539,2021-05-22
397923,2021-05-22
399015,2021-05-22
422574,2021-05-22
415990,2021-05-22
417592,2021-05-22
416639,2021-05-22
420650,2021-05-22
418581,2021-05-22
422512,2021-05-22
422463,2021-05-22
421737,2021-05-22
374029,2021-05-22
422577,2021-05-22
421243,2021-05-22
421577,2021-05-22
404013,2021-05-22
421996,2021-05-22
418897,2021-05-22
422547,2021-05-22
421534,2021-05-22
421798,2021-05-22
422151,2021-05-22
422234,2021-05-22
422576,2021-05-22
422625,2021-05-22
419182,2021-05-22
373703,2021-05-22
408833,2021-05-22
421894,2021-05-22
418832,2021-05-22
362371,2021-05-22
416356,2021-05-22
422430,2021-05-22
323719,2021-05-22
320775,2021-05-22
421854,2021-05-22
422599,2021-05-22
417641,2021-05-23
418599,2021-05-23
422280,2021-05-23
421932,2021-05-23
422588,2021-05-23
421537,2021-05-23
266188,2021-05-23
420994,2021-05-23
399094,2021-05-23
422335,2021-05-23
411728,2021-05-23
421461,2021-05-23
282875,2021-05-23
416645,2021-05-23
422507,2021-05-23
407798,2021-05-23
422696,2021-05-23
421358,2021-05-23
416078,2021-05-23
422575,2021-05-23
392713,2021-05-23
422716,2021-05-23
421455,2021-05-23
417230,2021-05-23
422760,2021-05-23
406780,2021-05-23
422155,2021-05-23
418965,2021-05-23
422817,2021-05-23
412252,2021-05-23
422276,2021-05-23
422001,2021-05-23
422520,2021-05-23
420559,2021-05-23
369459,2021-05-23
420626,2021-05-23
419471,2021-05-23
422579,2021-05-23
422359,2021-05-23
386539,2021-05-23
413584,2021-05-23
420675,2021-05-23
421713,2021-05-23
422449,2021-05-23
422397,2021-05-23
422244,2021-05-23
415665,2021-05-23
421895,2021-05-23
421858,2021-05-23
422736,2021-05-23
422721,2021-05-23
421777,2021-05-23
422872,2021-05-23
383001,2021-05-23
422552,2021-05-23
308193,2021-05-23
422762,2021-05-23
422843,2021-05-23
422874,2021-05-23
419259,2021-05-23
422173,2021-05-23
421429,2021-05-23
422942,2021-05-23
396537,2021-05-23
422414,2021-05-23
409927,2021-05-23
415721,2021-05-23
422718,2021-05-23
304596,2021-05-23
380136,2021-05-23
420471,2021-05-23
420594,2021-05-23
416813,2021-05-23
422909,2021-05-24
423176,2021-05-24
375918,2021-05-24
418461,2021-05-24
422775,2021-05-24
419873,2021-05-24
307228,2021-05-24
421376,2021-05-24
422386,2021-05-24
422684,2021-05-24
423419,2021-05-24
418969,2021-05-24
289478,2021-05-24
422682,2021-05-24
414490,2021-05-24
420381,2021-05-24
372122,2021-05-24
405686,2021-05-24
421339,2021-05-24
421085,2021-05-24
416545,2021-05-24
423006,2021-05-24
390318,2021-05-24
423236,2021-05-24
418319,2021-05-24
421847,2021-05-24
392010,2021-05-24
298347,2021-05-24
419795,2021-05-24
418293,2021-05-24
421321,2021-05-24
383203,2021-05-24
420641,2021-05-24
423437,2021-05-24
312546,2021-05-24
423195,2021-05-24
417465,2021-05-24
411234,2021-05-24
423091,2021-05-24
416796,2021-05-24
421910,2021-05-24
418379,2021-05-24
422798,2021-05-24
375020,2021-05-24
376977,2021-05-24
397575,2021-05-24
422744,2021-05-24
416498,2021-05-24
421836,2021-05-24
415231,2021-05-24
423432,2021-05-24
291711,2021-05-24
420648,2021-05-24
413865,2021-05-24
410366,2021-05-24
373500,2021-05-24
414948,2021-05-24
420351,2021-05-24
373796,2021-05-24
421831,2021-05-24
420058,2021-05-24
420383,2021-05-24
419155,2021-05-24
414648,2021-05-24
421607,2021-05-24
298153,2021-05-24
357352,2021-05-24
423441,2021-05-24
423431,2021-05-24
420410,2021-05-24
423338,2021-05-24
418641,2021-05-24
421470,2021-05-24
421300,2021-05-24
422823,2021-05-24
419847,2021-05-24
415776,2021-05-24
348907,2021-05-24
422995,2021-05-24
420218,2021-05-24
419728,2021-05-24
422229,2021-05-24
410409,2021-05-24
382115,2021-05-24
422527,2021-05-24
422858,2021-05-24
250394,2021-05-24
419830,2021-05-24
245259,2021-05-24
417808,2021-05-24
336271,2021-05-24
421682,2021-05-24
423166,2021-05-24
422770,2021-05-24
341891,2021-05-24
417823,2021-05-24
421201,2021-05-24
420325,2021-05-24
419879,2021-05-24
391939,2021-05-24
417973,2021-05-24
419697,2021-05-24
421945,2021-05-24
422866,2021-05-24
401670,2021-05-24
398425,2021-05-24
423010,2021-05-24
422645,2021-05-24
422849,2021-05-24
412423,2021-05-24
422699,2021-05-24
422288,2021-05-24
422905,2021-05-24
418081,2021-05-24
423435,2021-05-24
413829,2021-05-24
421564,2021-05-24
415810,2021-05-24
380868,2021-05-24
422757,2021-05-24
404687,2021-05-24
420176,2021-05-24
360491,2021-05-24
423281,2021-05-24
414936,2021-05-24
412196,2021-05-24
423184,2021-05-24
347663,2021-05-24
397635,2021-05-24
422812,2021-05-24
335335,2021-05-24
420725,2021-05-24
373980,2021-05-24
420567,2021-05-25
423615,2021-05-25
319550,2021-05-25
423946,2021-05-25
382357,2021-05-25
424100,2021-05-25
423759,2021-05-25
384478,2021-05-25
417852,2021-05-25
385637,2021-05-25
424090,2021-05-25
407690,2021-05-25
423955,2021-05-25
422882,2021-05-25
423877,2021-05-25
382845,2021-05-25
423490,2021-05-25
421767,2021-05-25
423701,2021-05-25
423421,2021-05-25
421636,2021-05-25
417242,2021-05-25
423551,2021-05-25
423284,2021-05-25
423064,2021-05-25
417382,2021-05-25
423235,2021-05-25
281818,2021-05-25
412807,2021-05-25
348913,2021-05-25
423105,2021-05-25
420396,2021-05-25
397538,2021-05-25
423621,2021-05-25
420447,2021-05-25
402738,2021-05-25
405673,2021-05-25
423171,2021-05-25
419761,2021-05-25
423243,2021-05-25
422016,2021-05-25
416925,2021-05-25
423590,2021-05-25
423784,2021-05-25
419974,2021-05-25
420851,2021-05-25
404857,2021-05-25
404768,2021-05-25
402019,2021-05-25
399259,2021-05-25
353774,2021-05-25
414085,2021-05-25
421734,2021-05-25
390303,2021-05-25
423117,2021-05-25
423031,2021-05-25
421678,2021-05-25
422585,2021-05-25
423450,2021-05-25
424020,2021-05-25
423354,2021-05-25
422945,2021-05-25
418493,2021-05-25
299603,2021-05-25
295502,2021-05-25
419586,2021-05-25
388325,2021-05-25
399778,2021-05-25
424049,2021-05-25
423336,2021-05-25
423873,2021-05-25
423305,2021-05-25
423945,2021-05-25
423387,2021-05-25
421424,2021-05-25
417394,2021-05-25
288678,2021-05-25
423874,2021-05-25
423544,2021-05-25
392253,2021-05-25
328400,2021-05-25
423362,2021-05-25
423251,2021-05-25
423837,2021-05-25
423655,2021-05-25
416958,2021-05-25
423978,2021-05-25
419060,2021-05-25
421048,2021-05-25
423257,2021-05-25
415567,2021-05-25
423313,2021-05-25
364294,2021-05-25
423889,2021-05-25
366495,2021-05-25
423249,2021-05-25
423737,2021-05-25
415091,2021-05-25
423018,2021-05-25
419720,2021-05-25
423848,2021-05-25
409109,2021-05-25
422156,2021-05-25
423253,2021-05-25
418612,2021-05-25
423725,2021-05-25
423348,2021-05-25
413543,2021-05-25
420446,2021-05-25
423792,2021-05-25
423209,2021-05-25
420413,2021-05-25
422878,2021-05-25
423973,2021-05-25
423920,2021-05-25
423008,2021-05-25
424054,2021-05-25
329154,2021-05-25
423324,2021-05-25
423689,2021-05-25
421070,2021-05-25
261531,2021-05-25
423987,2021-05-25
423428,2021-05-25
398672,2021-05-25
423467,2021-05-25
423252,2021-05-25
421332,2021-05-25
423050,2021-05-25
296126,2021-05-25
420838,2021-05-25
423188,2021-05-25
423087,2021-05-25
421167,2021-05-25
416337,2021-05-25
423788,2021-05-25
423628,2021-05-25
418286,2021-05-25
403031,2021-05-25
424155,2021-05-25
423487,2021-05-25
421282,2021-05-25
423059,2021-05-25
419895,2021-05-25
423346,2021-05-25
424594,2021-05-26
424115,2021-05-26
409570,2021-05-26
418204,2021-05-26
423141,2021-05-26
402140,2021-05-26
423836,2021-05-26
424172,2021-05-26
424288,2021-05-26
399191,2021-05-26
355747,2021-05-26
424450,2021-05-26
424141,2021-05-26
328811,2021-05-26
421396,2021-05-26
421833,2021-05-26
424015,2021-05-26
422473,2021-05-26
334378,2021-05-26
424602,2021-05-26
369182,2021-05-26
424176,2021-05-26
252354,2021-05-26
356534,2021-05-26
319290,2021-05-26
423785,2021-05-26
424236,2021-05-26
390262,2021-05-26
420012,2021-05-26
424486,2021-05-26
424624,2021-05-26
416115,2021-05-26
424565,2021-05-26
423884,2021-05-26
423045,2021-05-26
383177,2021-05-26
424198,2021-05-26
415893,2021-05-26
403494,2021-05-26
419598,2021-05-26
423954,2021-05-26
422111,2021-05-26
322335,2021-05-26
423226,2021-05-26
351916,2021-05-26
424432,2021-05-26
424464,2021-05-26
424373,2021-05-26
423851,2021-05-26
424239,2021-05-26
411446,2021-05-26
422893,2021-05-26
423796,2021-05-26
424300,2021-05-26
423116,2021-05-26
321810,2021-05-26
420790,2021-05-26
422624,2021-05-26
424109,2021-05-26
422938,2021-05-26
423974,2021-05-26
422281,2021-05-26
423980,2021-05-26
259695,2021-05-26
424241,2021-05-26
424605,2021-05-26
308068,2021-05-26
415060,2021-05-26
323397,2021-05-26
357652,2021-05-26
424407,2021-05-26
424679,2021-05-26
351346,2021-05-26
306031,2021-05-26
417092,2021-05-26
424270,2021-05-26
418423,2021-05-26
312776,2021-05-26
423395,2021-05-26
411091,2021-05-26
398810,2021-05-26
422134,2021-05-26
419786,2021-05-26
420561,2021-05-26
323604,2021-05-26
304642,2021-05-26
423027,2021-05-26
420758,2021-05-26
350312,2021-05-26
422259,2021-05-26
373910,2021-05-26
420329,2021-05-26
421753,2021-05-26
423691,2021-05-26
408440,2021-05-26
423988,2021-05-26
413463,2021-05-26
423158,2021-05-26
412311,2021-05-26
421605,2021-05-26
423134,2021-05-26
424273,2021-05-26
313573,2021-05-26
421417,2021-05-26
336116,2021-05-26
424402,2021-05-26
421920,2021-05-26
423787,2021-05-26
300898,2021-05-26
423407,2021-05-26
424617,2021-05-26
406320,2021-05-26
423966,2021-05-26
423179,2021-05-26
423263,2021-05-26
419807,2021-05-26
420632,2021-05-26
417775,2021-05-26
424175,2021-05-26
421697,2021-05-26
424304,2021-05-26
421962,2021-05-26
416751,2021-05-26
422804,2021-05-26
421449,2021-05-26
423931,2021-05-26
423286,2021-05-26
424528,2021-05-26
402883,2021-05-26
422393,2021-05-26
422667,2021-05-26
423370,2021-05-26
423917,2021-05-26
424075,2021-05-26
411448,2021-05-26
424258,2021-05-26
359111,2021-05-26
339957,2021-05-26
422075,2021-05-26
424014,2021-05-26
421905,2021-05-26
422633,2021-05-26
280247,2021-05-27
423867,2021-05-27
411655,2021-05-27
422323,2021-05-27
424383,2021-05-27
422076,2021-05-27
390825,2021-05-27
424526,2021-05-27
424873,2021-05-27
425212,2021-05-27
424380,2021-05-27
423823,2021-05-27
416750,2021-05-27
425036,2021-05-27
424173,2021-05-27
424422,2021-05-27
419979,2021-05-27
369757,2021-05-27
405081,2021-05-27
413468,2021-05-27
423700,2021-05-27
261620,2021-05-27
423154,2021-05-27
416785,2021-05-27
414410,2021-05-27
425303,2021-05-27
357532,2021-05-27
424355,2021-05-27
416651,2021-05-27
422093,2021-05-27
419575,2021-05-27
425234,2021-05-27
420749,2021-05-27
421615,2021-05-27
409014,2021-05-27
416792,2021-05-27
424283,2021-05-27
423123,2021-05-27
353784,2021-05-27
243858,2021-05-27
423282,2021-05-27
414214,2021-05-27
424290,2021-05-27
425025,2021-05-27
422944,2021-05-27
425248,2021-05-27
367299,2021-05-27
424169,2021-05-27
324060,2021-05-27
425245,2021-05-27
423977,2021-05-27
417154,2021-05-27
423754,2021-05-27
418598,2021-05-27
423838,2021-05-27
375842,2021-05-27
425067,2021-05-27
305929,2021-05-27
424129,2021-05-27
416509,2021-05-27
424616,2021-05-27
425013,2021-05-27
408921,2021-05-27
424559,2021-05-27
424126,2021-05-27
424661,2021-05-27
420976,2021-05-27
424931,2021-05-27
414400,2021-05-27
424816,2021-05-27
425191,2021-05-27
377122,2021-05-27
371054,2021-05-27
425142,2021-05-27
424386,2021-05-27
417035,2021-05-27
424675,2021-05-27
423821,2021-05-27
424476,2021-05-27
314563,2021-05-27
425126,2021-05-27
425148,2021-05-27
422274,2021-05-27
421469,2021-05-27
424709,2021-05-27
424438,2021-05-27
424777,2021-05-27
424860,2021-05-27
425194,2021-05-27
424259,2021-05-27
422485,2021-05-27
425164,2021-05-27
424357,2021-05-27
424867,2021-05-27
424297,2021-05-27
368053,2021-05-27
425034,2021-05-27
422816,2021-05-27
422728,2021-05-27
420327,2021-05-27
406239,2021-05-27
389419,2021-05-27
425368,2021-05-27
373777,2021-05-27
423571,2021-05-27
424928,2021-05-27
422746,2021-05-27
424827,2021-05-27
425122,2021-05-27
423885,2021-05-27
399605,2021-05-27
413930,2021-05-27
423438,2021-05-27
424344,2021-05-27
424701,2021-05-27
424748,2021-05-27
425158,2021-05-27
408098,2021-05-27
423991,2021-05-27
422424,2021-05-27
424488,2021-05-27
285956,2021-05-27
409095,2021-05-27
415816,2021-05-27
418863,2021-05-27
422299,2021-05-27
424935,2021-05-27
424301,2021-05-27
410719,2021-05-27
406627,2021-05-27
421840,2021-05-27
422121,2021-05-27
425042,2021-05-27
422825,2021-05-27
370761,2021-05-27
425309,2021-05-27
305675,2021-05-27
425572,2021-05-28
422213,2021-05-28
425512,2021-05-28
425705,2021-05-28
421333,2021-05-28
425595,2021-05-28
424808,2021-05-28
425474,2021-05-28
422586,2021-05-28
425781,2021-05-28
425457,2021-05-28
424753,2021-05-28
423434,2021-05-28
425028,2021-05-28
425608,2021-05-28
425351,2021-05-28
419418,2021-05-28
350347,2021-05-28
408590,2021-05-28
380414,2021-05-28
409024,2021-05-28
425331,2021-05-28
420312,2021-05-28
424659,2021-05-28
319182,2021-05-28
423892,2021-05-28
402798,2021-05-28
425449,2021-05-28
423444,2021-05-28
425397,2021-05-28
354824,2021-05-28
425676,2021-05-28
425610,2021-05-28
424080,2021-05-28
422606,2021-05-28
425326,2021-05-28
425006,2021-05-28
424764,2021-05-28
425609,2021-05-28
423255,2021-05-28
424123,2021-05-28
418697,2021-05-28
425166,2021-05-28
410859,2021-05-28
425551,2021-05-28
425523,2021-05-28
423859,2021-05-28
346679,2021-05-28
351382,2021-05-28
422382,2021-05-28
391585,2021-05-28
421790,2021-05-28
423250,2021-05-28
425521,2021-05-28
422146,2021-05-28
425616,2021-05-28
417557,2021-05-28
423015,2021-05-28
398570,2021-05-28
423014,2021-05-28
425453,2021-05-28
421562,2021-05-28
425477,2021-05-28
397632,2021-05-28
425208,2021-05-28
422358,2021-05-28
422264,2021-05-28
423319,2021-05-28
424904,2021-05-28
425450,2021-05-28
423888,2021-05-28
421275,2021-05-28
425626,2021-05-28
425543,2021-05-28
369748,2021-05-28
421460,2021-05-28
425733,2021-05-28
423149,2021-05-28
423426,2021-05-28
424688,2021-05-28
418380,2021-05-28
424872,2021-05-29
425866,2021-05-29
421663,2021-05-29
391129,2021-05-29
425808,2021-05-29
413975,2021-05-29
425711,2021-05-29
414227,2021-05-29
